job_id,job_title,date,company_name,field,country,country_code,region,coordinates,full_description
PL166,Logistics and Transport Specialist,2025-11-21,LRG CELL Joint Stock Company,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)","Zakres obowiązków: 1. Organizacja i nadzór nad procesami logistycznymi, transportowymi i magazynowymi, 2. Nadzór nad procesami produkcyjnymi, 3. Kontakt z dostawcami i odbiorcami, 4. Obsługa sprzedaży, 5. Przygotowanie dokumentacji operacyjnej i handlowej Wymagania: - wykształcenie: średnie zawodowe - konieczne; wyższe (w tym licencjat) - konieczne - umiejętności: PAKIET OFFICE - konieczne - języki obce: angielski - w mowie: C2 - biegły, w piśmie: C2 - biegły - konieczne - pozostałe: doswiadczenie zawodowe  2 lata w zawodzie Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: cv - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL168,Fleet and Warehouse Coordinator,2025-11-24,Andrzej Malicki Welding Services Limited Partnership,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)","Zakres obowiązków: - Zarządzanie flotą firmowych pojazdów (samochody osobowe i dostawcze), - Prowadzenie ewidencji aut, przeglądów, ubezpieczeń, tankowań, serwisów itd, - Zarządzanie magazynem i procesem magazynowym, - Wsparcie w bieżących zadaniach logistycznych firmy (zamówienia, transport, dokumentacja), - Raportowanie do przełożonego, - Ciągłe działania optymalizacyjne i proaktywne podejście Wymagania: - wykształcenie: pomaturalne/policealne - konieczne - umiejętności: bardzo dobra organizacja pracy oraz systematyczność, samodzielność, asertywność, dyspozycyjność - konieczne; ANALITYCZNE MYŚLENIE - konieczne; Kompleksowa obsługa biura, pakietu Office, Internet - konieczne; JĘZYK NIEMIECKI - konieczne; UMIEJĘTNOŚĆ USTALANIA PRIORYTETÓW - konieczne - języki obce: niemiecki - w mowie: B2 - wyższy średnio zaawansowany, w piśmie: B2 - wyższy średnio zaawansowany - konieczne - pozostałe: [Inne] : bez doświadczenia możliwość zatrudnienia osoby z orzeczeniem o niepełnosprawności Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: Brak danych. - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL172,Workshop instructor for robotics sessions,2025-12-09,Voivodeship Cultural Center in Rzeszów,Other / Undefined,Poland,PL,South-East,"(42.5035, 27.4626)","Zakres obowiązków: •    opracowywanie koncepcji, przygotowanie scenariuszy oraz prowadzenie zajęć i warsztatów z robotyki w pracowni robotyki, •    prowadzenie pokazów i prelekcji z zakresu robotyki, mechatroniki itp., •    opieka nad infrastrukturą oraz wyposażeniem pracowni robotyki, •    dbanie o przestrzeganie regulaminu zajęć oraz wytycznych BHP, •    reagowanie w sytuacjach kryzysowych (np. awarie techniczne, ewakuacja, pierwsza pomoc, zwiedzający zachowuje się aspołecznie), •    przygotowanie koncepcji merytorycznej działalności PCN w zakresie edukacji technicznej, •    współpraca przy przygotowaniu materiałów edukacyjnych i szkoleniowych, •    udział w wydarzeniach popularyzujących naukę, organizowanych lub współorganizowanych przez PCN w tym wydarzeniach poza siedzibą PCN. Wymagania: - wykształcenie: średnie ogólnokształcące - konieczne - umiejętności: kultura osobista - konieczne; Umiejętność pracy w zespole, samodzielność - konieczne; KURS: PRZYGOTOWANIE PEDAGOGICZNE - konieczne - języki obce: angielski - w mowie: A1 - początkujący, w piśmie: A1 - początkujący - konieczne - pozostałe: - umiejętność ciekawego i zrozumiałego przekazywania wiedzy odbiorcom w różnym wieku, - doświadczenie w pracy związanej z konstruowaniem i programowaniem robotów lub urządzeń elektronicznych, • komunikatywność i umiejętność dopasowywania się do zróżnicowanych potrzeb odbiorców, • motywacja do pracy oraz chęć zdobywania nowych doświadczeń i umiejętności, • dyspozycyjność, gotowość do pracy w delegacji, zmianowej (godziny poranno-popołudniowe i popołudniowo-wieczorne) oraz do pracy w soboty i niedziele, • odpowiedzialność i inicjatywa w podejmowaniu działań. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: cv - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL181,Junior paper machine operator,2025-12-01,SOFIDEL POLAND Sp. z o.o.,Other / Undefined,Poland,PL,North,"(54.352, 18.6466)","Zakres obowiązków: Obsługa maszyn produkcyjnych, monitorowanie maszyn produkcyjnych, dbanie o czystość i porządek w miejscu pracy. Wymagania: - wykształcenie: zasadnicze zawodowe - konieczne - pozostałe: 1. Poziom wykształcenia: zawodowe, średnie, 2. Doświadczenie zawodowe: doświadczenie w obsłudze ,aszyn produkcyjnych, 3. Inne: chęć rozwoju zawodowego, dyspozycyjność do pracy zmianowej. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV i list motywacyjny przesłać na adres e-mail: aleksandra.rosiak@sofidel.com - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL182,"Specialist in robotics, coding, programming, and AI",2025-10-24,SEB-TEAM Edyta Jaworska,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Zakres obowiązków: Prowadzenie zajęć: 1. koła robotyki, kodowania i programowania dla dzieci w wieku szkolnym 2. koła zainteresowań sztuczna inteligencja Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - pozostałe: Doświadczenie w pracy z dziećmi w wieku szkolnym min 50 godzin. Wykształcenie wyższe informatyka lub pokrewne. Zajęcia prowadzone od ok. godziny 13:00 Praca na terenie Dzierzgonia. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL186,Deputy Manager of the Dry Food and Logistics Department,2025-11-13,MAKRO CASH & CARRY POLAND,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Zakres obowiązków: Zapewnienie funkcjonowania stoiska zgodnie z obowiązującymi standardami firmowymi.  Zarządzanie procesem sprzedaży, dbałość o ekspozycję, jakość i dostępność towaru.  Profesjonalna obsługa i budowanie relacji z klientami.  Realizowanie wyznaczonych celów biznesowych.  Zarządzanie systemem awizacji, nadzór nad terminowym rozładunkiem dostaw.  Zapewnienie prawidłowości procesu wstępnej kompletacji towaru oraz Click&Collect.  Organizowanie i nadzorowanie pracy zespołu.  Współdziałanie w tworzeniu wizerunku MAKRO jako firmy przyjaznej klientowi.  Stosowanie się do wymagań firmy w zakresie bezpieczeństwa i higieny pracy. 05:00-13:15/13:00-21:15/21:00-05:15.(możliwość dostosowania grafiku do rozkładu jazdy autobusów). Wymagania: - wykształcenie: średnie ogólnokształcące - konieczne - pozostałe: Wykształcenie: średnie - mile widziane handlowe, ekonomiczne. Doswiadczenie na podobnym stanowisku - mile widziane min. 2 lata. Umiejętności: Dobra organizacja pracy, zarządzanie podległym zespołem, obsługa klienta, znajomość programów MS Office (szczególnie Excel). Oczekiwania dodatkowe doświadczenie w pracy w sprzedaży, gotowość do pracy fizycznej, rzetelność, uczciwość, otwartość na zmiany.Mile widziana podstawowa znaj. j.angielskiego. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL190,Sandblaster,2025-12-16,IMATECH LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Zakres obowiązków: Czyszczenie powierzchni metalowych i betonowych za pomocą piasku lub innego materiału ściernego, pod ciśnieniem sprężonego powietrza. Przygotowywanie powierzchni do dalszych procesów, takich jak malowanie, pasywacja czy metalizacja. Praca od poniedziałku o piątku, w godzinach 7-15. Wymagania: - wykształcenie: podstawowe - konieczne - pozostałe: gotowość do podjęcia pracy. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: - - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL194,Transformation Analyst,2025-01-14,District Labor Office,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Zakres obowiązków: Wsparcie klientów, w tym klientów arabskojęzycznych, podczas fazy przenoszenia procesów, transformacji i stabilizacji. Wsparcie zespołu w zakresie wiedzy z dziedziny finansowo – księgowej. Dostarczanie serwisu do klienta w ramach zadań finansowo-księgowych (należności, zobowiązania, księga główna). Wsparcie klienta w przypadku redukcji przeterminowanych zadań, wzrostu wolumenów oraz zapewnienie ciągłości procesów w przypadku braków kadrowych. Utrzymanie jasnej i wiarygodnej komunikacji z klientem i przełożonym odnośnie wykonanych zadań i celów szkoleniowych. Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - języki obce: arabski - w mowie: C2 - biegły, w piśmie: C2 - biegły - konieczne - pozostałe: Doświadczenie: min. 6 miesięcy doświadczenia na stanowisku specjalisty ds. procesów finansowo-księgowych lub na stanowiskach o zbliżonym charakterze. Sposób aplikowania: - kontakt przez Powiatowy Urząd Pracy Grodzki Urząd Pracy w Krakowie Wąwozowa 34 Kraków 31752 - wymagane dokumenty: skierowanie p. 103a - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: TAK"
PL195,Employee for Medical Services Analysis and Settlement,2025-12-08,University Clinical Center,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Zakres obowiązków: Bezpośrednie wsparcie Działu Rozliczeń Usług medycznych w zakresie danych z systemu HIS (Hospital Information System), nadzorowanie i weryfikowanie poprawności sprawozdanych świadczeń do NFZ, współtworzenie rozwiązań informatycznych do transformacji, analizy i wizualizacji danych klinicznych oraz rozliczeniowych z NFZ, projektowanie, wdrażanie i utrzymywanie przepływów danych oraz raportów, wdrażanie narzędzi Business Intelligence, wsparcie w testowaniu i optymalizacji rozwiązań ETL. Godziny pracy od 07:00 do 15:00. Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - pozostałe: - wykształcenie wyższe (preferowane kierunki związane z analizą danych), - znajomość działania relacyjnych baz danych oraz praktyczna znajomość SQL, - umiejętność programowania w języku Python i znajomość systemu kontroli wersji GIT, - komunikatywność w zespole oraz inicjowanie rozwiązań w zakresie automatyzacji i optymalizacji istniejących procesów, - umiejętności: praktyczna znajomość obsługi MS Office (szczególnie Word, Excel), empatia, umiejętność pracy pod presją czasu, wytrwałość. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: - - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL196,"Continuous Improvement Specialist (m/f/d), (80-100%)",2025-10-27,Accelleron Industries AG,Other / Undefined,Poland,PL,Warsaw,"(None, None)","Bei Accelleron kommst du weiter! Aufbauend auf der Erfolgsgeschichte von mehr als 100 Jahren ABB Turbocharging wirst du Teil eines Teams echter Expertinnen und Experten in einem spannenden internationalen Umfeld, die sich gemeinsam für Spitzenleistungen einsetzen. Als vertrauenswürdiger Partner unterstützen wir unsere Kundinnen und Kunden beim Übergang zu nachhaltigen Industrien mit innovativer Technologie, Expertise und intelligenten Lösungen. Wir fördern Vielfalt und Inklusion in allen Dimensionen (z. B. Geschlecht, LGBTQ+, ethnische Zugehörigkeit, Alter, Beeinträchtigung, Religion oder andere Merkmale), da wir individuelle Unterschiede begrüssen und feiern. Sie haben Freude an der Umsetzung von Projekten in einem modernen Produktionsumfeld? Dabei handelt es sich um Verbesserungsprojekte mittlerer Komplexität. Sie sind dabei zuständig für die Planung, Umsetzung bis hin zum erfolgreichen Projektabschluss. Sie haben Erfahrung im Bereich Lean Management / Lean Six Sigma und haben die Fähigkeit dieses Wissen entsprechend zu vermitteln? Ihr Profil ergänzt sich mit Skills wie Teamfähigkeit, analytisches Denken & Handeln, hohe Eigenmotivation resp. -Initiative, Durchsetzungsvermögen und durch eine strukturierte Arbeitsweise? Dann sind Sie die richtige Ergänzung für unser Team. Ihre Aufgaben: Umsetzen von Verbesserungsprojekten mittlerer Komplexität Umsetzen von Digitalisierungsprojekten Mitarbeit in divisionsübergreifenden Projekten Vermitteln von Wissen zu Lean Management / Lean Six Sigma Anwenden der gängigen Lean Tools wie 5S, KVP, PDCA, SMED usw. Ansprechpartner in der Division für Teilemarkierungen Aneignen von tiefer Prozesskenntnissen E2E im Bereich Serialisierung und Teilemarkierung samt damit involvierter Systeme Selbstständiges Verbessern, Anpassen und Vereinfachen der mit Serialisierung im Zusammenhang stehenden Prozessen Divisionsvertreter in unserem Warehousing Transformations-Projekt (Einführung SAP EWM) Ihre Anforderungen: Abgeschlossene Berufslehre und Weiterbildung auf Stufe HF, Abschluss Bachelor resp. Master in FH oder Universität Erfahrung in der Umsetzung von mittelgrossen Projekten Erfahrung in SAP EWM Ausgewiesener Projekterfolg in einem Digitalisierungsprojekt Erfahrung in einem industriellen Umfeld Wissen vorhanden im Bereich Lean Management / Lean Six Sigma Affinität in IT-Themen und Datenanalyse Sehr gute Deutsch-Kenntnisse in Wort und Schrift, Englisch-Kenntnisse von Vorteil Logistische Prozessexpertise und Erfahrung mit SAP EWM sind von Vorteil Sehr gute Kommunikations- und Organisationsfähigkeiten Teamfähigkeit Begeisterungsfähigkeit Ihre Benefits: Kantine Attraktive Urlaubspläne Mitarbeiterunterstützungsprogramm Flexible Arbeitszeiten und -modelle Wir freuen uns auf deine Bewerbung (gerne auf Englisch). Wenn du mehr über Accelleron erfahren möchtest, besuche unsere Website accelleron.com . Datenschutzerklärung von Accelleron: accelleron.com/privacy-notice/candidate"
PL203,Maintenance worker,2025-12-02,Fhu Szymi Mirosław Bochyński,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Zakres obowiązków: Obsługa wyznaczonych  terenów zewnętrznych. Przycinanie roślinności, koszenie, pielenie, zamiatanie terenu, mycie hal garażowych i innych wyznaczonych prac. Praca w poniedziałek, środę oraz piątek, w godzinach 7-15. Wymagania: - wykształcenie: średnie zawodowe - konieczne - umiejętności: Prawo kat. B - konieczne - pozostałe: komunikatywność, wysoki poziom kultury osobistej. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: - - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL208,Surveyor (field work),2025-11-18,TERMOSTARS LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Zakres obowiązków: przeprowadzanie ankiet z mieszkańcami w ich domach, których celem jest zbieranie danych potrzebnych do oceny, czy mieszkańcy kwalifikują się do skorzystania z dofinansowania w ramach programu „Czyste Powietrze”. Jest to praca terenowa z możliwością dostosowania godzin pracy do własnych potrzeb. Wymagania: - wykształcenie: średnie ogólnokształcące - konieczne - umiejętności: praca z klientem - konieczne - inne zawody: Ankieter - konieczne - pozostałe: Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: . - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL209,Field Surveyor,2025-11-24,Joanna Lipiec Joli Solutions,Other / Undefined,Poland,PL,South-East,"(42.5035, 27.4626)","Zakres obowiązków: Praca ankietera terenowego polega na przeprowadzaniu ankiet z mieszkańcami w ich domach, których celem jest zbieranie danych potrzebnych do oceny, czy mieszkańcy kwalifikują się do skorzystania z dofinansowania w ramach programu Czyste Powietrze. Jest to praca terenowa z możliwością dostosowania godzin pracy do własnych potrzeb. Wymagania: - wykształcenie: podstawowe - konieczne - umiejętności: KOMUNIKATYWNOŚĆ - konieczne - pozostałe: Wymagania Wykształcenie: podstawowe. Mogą być studenci, osoby pracujące (dodatkowa praca) . Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: cv - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL218,ENGINEERING-TECHNICAL SPECIALIST,2025-12-16,Institute of Horticulture - State Research Institute,Other / Undefined,Poland,PL,Mazowieckie,"(52.2297, 21.0122)","Zakres obowiązków: - zapoznawanie się z zagadnieniami związanymi z ochroną roślin przed szkodnikami, - zapoznawanie się z zasadami integrowanej ochrony roślin oraz zasadami rolnictwa agroekologicznego w tym ekologicznego i regeneratywnego, - udział w przygotowywaniu i realizacji doświadczeń polowych, szklarniowych i laboratoryjnych, - udział w analizie zebranych próbek i opracowaniu wyników pomiarów, - udział w szkoleniach i konferencjach, seminariach dotyczących ochrony roślin oraz prezentowanie wyników doświadczeń, - statystyczne opracowywanie wyników i formułowanie wniosków, - przygotowywanie publikacji naukowych z otrzymanych wyników, - przestrzeganie przepisów BHP i p.poż. - śledzenie nowości i pogłębianie wiedzy z zakresu ochrony roślin, w tym przed szkodnikami. Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - umiejętności: SAMODZIELNOŚĆ W DZIAŁANIU - konieczne; umiejętność obsługi mikroskopu świetlnego i innych urządzeń laboratoryjnych - konieczne; obsługa komputera - konieczne; pracowitość, staranność, umiejętność pracy w zespole - konieczne; praca z oprogramowaniem do analizy i wizualizacji dużych zbiorów danych np. Statistica - pożądane - języki obce: angielski - w mowie: B1 - średnio zaawansowany, w piśmie: B1 - średnio zaawansowany - konieczne - pozostałe: [Inne] : doświadczenie mile widziane [Praca na czas określony] : 6 m-cy z możliwością przedłużenia do 33 m-cy [Godzina zakończenia pracy] : 15:30 Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: Brak danych. - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL220,"Junior Inspector/Inspector in the Municipal, Environmental Protection and Agriculture Department",2025-12-09,City Hall of Tychy,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Zakres obowiązków: Główne obowiązki: - realizacja zadań z zakresu ustawy z dnia 21 sierpnia 1997 r. o ochronie zwierząt, w tym w szczególności: - uchwalanie Programu opieki nad zwierzętami oraz zapobiegania bezdomności zwierząt na terenie miasta Tychy oraz realizacja zadań dotyczących kompetencji wydziału RKO - wydawanie decyzji na czasowe lub stałe odebranie zwierzęcia właścicielowi - wydawanie zezwoleń na prowadzenie hodowli lub utrzymanie psa rasy uznanej za agresywną - realizacja zadań z zakresu ustawy z dnia 13 września 1996 r. o utrzymaniu czystości i porządku w gminach, w tym w szczególności: - podejmowanie działań związanych ze zbieraniem, transportem i unieszkodliwianiem zwłok bezdomnych zwierząt i współpraca z przedsiębiorstwami podejmującymi działalność w tym zakresie - wydawanie zezwoleń o których mowa w art. 7 ust. 1 pkt.3 i 4 ustawy - realizacja zadań z zakresu ustawy z dnia 13 października 1995 r. Prawo łowieckie, w szczególności wydawanie zezwoleń na hodowlę chartów rasowych i ich mieszańców - realizacja zadań z zakresu ustawy z dnia 28 września 1991 r. o lasach: - powierzanie realizacji zadań z zakresu gospodarki leśnej (porozumienie z nadleśnictwem) - opracowywanie uproszczonych planów urządzenia lasów oraz inwentaryzacji stanu lasu - kontrola realizacji zadań z zakresu gospodarki leśnej (kontrola zadań zgodnie z UPUL) - realizacja zadań z zakresu gospodarki leśnej - wydawanie zaświadczeń, o objęciu/nie objęciu działki uproszczonym planem urządzenia lasów - realizacja zadań z zakresu ustawy z dnia 18 kwietnia 1985 r. o rybactwie śródlądowym wydawanie kart wędkarskich i kart łowiectwa podwodnego - realizacja zadań z zakresu ustawy o ochronie przyrody, w części dotyczącej ochrony zwierząt, w szczególności prowadzenie rejestru i wydawanie zaświadczeń posiadaczom zwierząt podlegających ograniczeniu na podstawie przepisów UE - realizacja zadań z zakresu rolnictwa, w tym między innymi poświadczanie oświadczenia prowadzącego gospodarstwo rolne, prowadzenie działań związanych z wykonani"
PL221,Senior Laboratory Diagnostics Assistant,2025-11-19,Regional Blood Donation and Blood Treatment Center in Wałbrzych,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Zakres obowiązków: - wykonywanie czynności na danym stanowisku zgodnie z obowiązujacymi procedurami, - nadzór nad  poprawnością pracy personelu w Dziale Preparatyki i Ekspedycji, zgodnie z obowiązujacymi instrukcjami i wymogami GMP, - sporządzanie dokumentacji dotyczącej procedur i procesów przeprowadzanich w dziale, - nadzór nad wydawaniem krwi i jej składników do Szpitalnych Banków Krwi zgodnie ze złożonymi zamówieniami, -  współpraca z Działami Preparatyki i Ekspedycji innych RCKiK w celu realizacji zamówień podmiotów leczniczych oraz zagospodarowania potencjalnych nadwyżek składników krwi, - nadzór nad zabezpieczeniem ciągłości oraz optymalną organizacją pracy w Dziale, - nadzór nad zwalnianiem, przemagazynowywaniem KKCz i osocza do Pracowni Ekspedycji, - nadzór nad przygotowywaniem pakietów osocza do odbioru przez frakcjonatora, - nadzór nad pracą i praca w mroźni z zachowaniem zasad BHP - selekcja osocza, odzyskiwanie osocza po karencji, dbanie o porządek w mroźniach, - nadzór nad przygotowywaniem i przygotowywanie kartonów z osoczem do transportu do mroźni oraz do odbioru przez frakcjonatora, - współpraca w tworzeniu i doskonaleniu ISO, - nadzór nad dokumentacją prowadoną w dziale przez praconików: zapisy tempetatur we wszystkich urządzeniach chłodniczych w DPE, protokoły z wykonanych procedur oraz sporządzanoie codziennych raportów i sprawozdań kwartalnych z gospodarki osoczem, - nadzór nad  kwalifikacją oraz waliadacją procesów wykonywanych w DPE, sporządzanie raportów. Wymagania: - wykształcenie: wyższe (w tym licencjat), typ: medyczne - konieczne - pozostałe: Wykształcenie wyższe, tytuł magistra oraz czynne prawo wykonywania zawodu diagnosty laboratoryjnego. Uprawnienia diagnosty laboratoryjnego, specjalizacja z laboratoryjnej transfuzjologii medycznej, uprawnienia wynikające z dostępu do systemu informatycznego umiejętność pracy w zespole, dobra organizacja pracy, chęć podnoszenia kwalifikacji i rozwoju zawodoweg. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane d"
PL223,Laboratory diagnostician,2025-12-05,Non-Public Health Care Facility Diagnostic Laboratory 'LAB' Maria Kawa,Other / Undefined,Poland,PL,South-East,"(42.5035, 27.4626)","Zakres obowiązków: wykonywanie badań, - pobieranie materiałów do badań Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - pozostałe: lub wykształcenie wyższe, kierunek: analityk medyczny mile widziane doświadczenie w zawodzie, otwartość Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL224,Laboratory diagnostician,2025-12-03,Independent Public Health Care Team,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)",Zakres obowiązków: Rejestracja i pobieranie materiału. Wykonywanie i autoryzacja badań laboratoryjnych. (MOŻLIWOŚĆ ZATRUDNIENIA NA UMOWĘ ZLECENIE) Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - pozostałe: Aktualne prawo do wykonywania zawodu. Mile widziane uprawnienia do samodzielnego wykonywania badań serologicznych. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: Kontakt z pracodawcą - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE
PL225,Laboratory diagnostician,2025-11-04,Independent Public Health Care Facility in Szamotuły,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)","Zakres obowiązków: - umiejętność prawidłowości pobrania materiału do badań, - wykonywanie badań analitycznych wg przepisów i stosowanych metod badawczych, - kontrola i obsługa aparatury diagnostycznej, - prowadzenie dokumentacji pracowni, - autoryzacja wyników badań labolatoryjnych (dot. diagnosty) Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - umiejętności: odpowiedzialność, systematyczność, rzetelność w wykonywaniu powierzonych zadań - konieczne; Umiejętność pracy w zespole i radzenia sobie ze stresem - konieczne; zdolności komunikacyjne - konieczne; bardzo dobra organizacja pracy - konieczne - inne zawody: Diagnosta laboratoryjny - konieczne - pozostałe: Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: cv - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL226,Laboratory diagnostician,2025-09-01,County Hospital named after Władysław Biegański in Iława,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Zakres obowiązków: Pobieranie materiału od pacjentów, opracowywanie, przygotowanie i wykonywanie badzń objętych zakresem danej pracowni, prowadzenie kontroli jakości wykonywanych badań, uczestnictwo w kontroli prowadzonej w Laboratorium, nadzór nad utrzymaniem aparatury w należytym stanie. Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - pozostałe: Wykształcenie wyższe - kierunkowe. Praca III zmianowa lub w systemie równoważnym. Kontakt osobisty lub mailowy - kancelaria@szpital.ilawa.pl Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL227,laboratory diagnostician,2025-07-02,Independent Public Health Care Facility,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)","Zakres obowiązków: 1.    Pobieranie krwi żylnej i kapilarnej do badań. Przyjmowanie i rejestrowanie próbek krwi, moczu, kału, płynów z jam ciała przyniesionych przez oddziały szpitalne i pacjentów ambulatoryjnych. 2.    Właściwe oznakowanie próbek. W razie wykonywania badań w późniejszym terminie odpowiednie przechowywanie próbek (lodówka, zamrażarka). 3.    Wykonywanie oznaczeń laboratoryjnych zgodnie z obowiązującą procedurą, łącznie z badaniami kontrolnymi wykonywanymi z każdą serią badań. 5.    Wykonywanie badań zleconych w trybie pilnym jako badań priorytetowych i podawanie lekarzom zlecającym wyników badań na piśmie lub telefonicznie. 6.    Prawidłowe przechowywanie odczynników i wzorów, zgodnie z zaleceniami producenta. 7.    Przeprowadzanie właściwej, codziennej konserwacji użytkowej aparatury. Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - pozostałe: [Umiejętność 1] : kurs z zakresu serologii Wymagana znajomość j. polskiego: w mowie: A2 - niższy średnio zaawansowany, w piśmie: B1 - średnio zaawansowany Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: Brak danych. - języki aplikowania: polski Dodatkowy opis: Wymagana znajomość j. polskiego: w mowie: A2 - niższy średnio zaawansowany, w piśmie: B1 - średnio zaawansowany Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
