job_id,job_title,date,company_name,field,country,country_code,region,coordinates,full_description
PL228,junior/senior laboratory diagnostics assistant,2025-11-28,REGIONAL BLOOD DONATION AND BLOOD TREATMENT CENTER IN OLSZTYN,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Job responsibilities: - Performing laboratory tests in accordance with applicable internal and external procedures, standards, and legal acts. Working hours: 7-19, 19-7 Offer details: https://rckikol.pl/oferty-pracy/ Requirements: - education: higher (including bachelor's degree) - required - others: Candidate qualification requirements: 1) Essential: a) active right to practice as a laboratory diagnostician. 2) Preferred: a) experience working in a laboratory; b) specialization in the field of medical transfusion laboratory. 3) Skills: a) ability to work on a computer, including MS Office software; b) ability to collaborate in a team; c) diligence; d) precision in completing tasks. Knowledge of English is welcomed. Application method: - directly to the employer - required documents: 1) CV or application form 2) Statement of consent for the processing of personal data contained in the job offer for the purposes necessary for the recruitment process (consent clause*) along with the informational clause for the job candidate; 3) Copies of documents confirming the candidate's education and professional qualifications; 4) Copies of documents confirming the required work experience necessary for the applied position, if applicable; **Consent Clause According to Article 6(1)(a) of the General Data Protection Regulation of April 27, 2016 (OJ EU L 119 of 05.04.2016), I consent to the processing of my personal data for the needs of the current recruitment, i.e., in the ongoing recruitment No. 20/2025 and future recruitment processes.* The application deadline is until December 19, 2025 - application languages: Polish Intended only for registered job seekers: NO"
PL229,Diagnostician,2025-12-10,VOIVODESHIP HOSPITAL NAMED AFTER LUDWIK PERZYNA IN KALISZ,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)","Job responsibilities: Providing health services in the field of tests performed in the Immunohematology Laboratory with Blood Bank in the Laboratory Diagnostics Department. Activities - independently performing and authorizing tests in the field of immunohematology in the aforementioned laboratory. Requirements: - education: higher (including bachelor's degree) - required - others: Requirements - possession of authorization to independently perform and authorize tests in the field of immunohematology, very good organization of work, diligence, meticulousness, ability to work in a team. Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for registered job seekers: NO"
PL230,Senior technician (male/female),2025-12-16,Voivodeship Police Headquarters in Kielce,Other / Undefined,Poland,PL,Mazowieckie,"(52.2297, 21.0122)","Job responsibilities: Preparation of samples for testing using instrumental methods. Sorting, washing, maintenance of glassware and equipment for testing. Disposal of samples, materials, packaging, and chemical reagents. Requirements: - education: secondary vocational - required - others: Ability to work in a team, systematic approach, attentiveness. Ability to use measuring instruments (scale, gas chromatograph). 2 years of work experience. Detailed information regarding the recruitment announcement will be available on the BIP KWP in Kielce in the 'vacant positions outside the Civil Service Corps' section from December 17, 2025, to January 5, 2026. Application method: - directly to the employer - required documents: Detailed information regarding the recruitment announcement will be available on the BIP KWP in Kielce in the 'vacant positions outside the Civil Service Corps' section from December 17, 2025, to January 5, 2026. - application languages: Polish Intended only for registered job seekers: NO"
PL231,Medical Analytics Technician,2025-12-15,Regional Blood Donation and Blood Treatment Center Wałbrzych,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Job responsibilities: Registration: - registering multiple donors and candidates for donation, - maintaining blood donor documentation. Laboratory: - collecting blood samples for laboratory tests, - performing hemoglobin level tests from capillary blood, - registering tests and entering data into the computer system Requirements: - education: secondary vocational, type: medical - required - others: secondary medical education, diploma of medical analytical technician. Application method: - directly to the employer - required documents: - - application languages: Polish Intended only for registered job seekers: NO"
PL232,Medical Analytics Technician,2025-12-12,Regional Blood Donation and Blood Treatment Center in Wałbrzych,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Job responsibilities: Registration: - registering multiple donors and candidates for donation, - maintaining donor documentation. Laboratory: - collecting blood samples for laboratory tests, - performing hemoglobin level tests from capillary blood, - registering tests and entering data into the computer system. Requirements: - education: vocational secondary, type: medical - required - Others: Medical secondary education diploma of a medical analytics technician. Application method: - directly to the employer - required documents: CV + cover letter sent to the email address: kadry@rckik.walbrzych.pl - languages for application: Polish Dedicated only to registered persons at the employment office: NO"
PL233,Laboratory assistant in the Beer and Malt Technology Department (Announcement no. 38/2025) M/F,2025-12-05,INSTITUTE OF BIOTECHNOLOGY OF THE FOOD INDUSTRY NAMED AFTER PROF. WACŁAW DĄBROWSKI - STATE RESEARCH INSTITUTE,Other / Undefined,Poland,PL,North,"(54.352, 18.6466)","Job responsibilities: 1) washing laboratory glassware, packaging, etc., by hand and using a dishwasher, 2) preliminary manual washing of glass using organic solvents, 3) sweeping, mopping floors, and vacuuming in laboratories, in corridors, in micromechanics, 4) dusting furniture (excluding desks and computer equipment, monitors) and windowsills, 5) removing stains from glass in furniture, doors, 6) cleaning sinks in laboratory rooms, 7) emptying trash bins and containers for segregated waste, 8) sorting and disposing of packaging from delivered samples (cardboards, bottles, cans, plastic packaging), 9) operating the water deionization station, 10) replenishing deionized water in tanks in laboratories, 11) periodic cleaning and defrosting of refrigerators/freezers, 12) periodic washing and filling with deionized water: water baths, shakers, 13) plant care, 14) assisting in simple laboratory tasks, 15) assisting in office work related to accepting orders/samples for testing and maintaining the management system. Requirements: - education: basic vocational - required - skills: very good self-organization, consistency, creativity, communication skills - required - other professions: Laboratory assistant - required - others: Essential requirements: 1) vocational education, secondary preferred, 2) good self-organization, 3) Responsibility for entrusted equipment, 4) Consistency, conscientiousness, and thoroughness, 5) Experience in a similar position is preferred. Required documents and statements: - cover letter (personally signed); - personal questionnaire; - informational clause regarding the processing of personal data for candidates; - declarations for candidates; - photocopy of the document (diploma) confirming the obtained education; - photocopies of documents. The full content of the announcement and templates of statements can be downloaded from the website https://bip.ibprs.pl/artykuly/konkursy-kariera Deadline"
PL234,Medical Analytics Technician,2025-10-27,SERVICE-TRADING ENTERPRISE 'NARYS' RYSZARD NALEPKA,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Job responsibilities: Conducting tests of biological material and other specialized analyses using laboratory equipment and chemical reagents. Requirements: - education: post-secondary/vocational - required; secondary industry - required; 4-year vocational secondary - required; vocational secondary - required; general secondary - required; higher (including bachelor's) - desirable - others: 1 year of experience in the job position. Application method: - directly to the employer - required documents: secondary or higher education, 1 year of experience in the position - languages for application: Polish Dedicated only to registered persons at the employment office: NO"
PL235,Scientific assistant and external PhD student (Job ID: #JOB34/2025) M/F,2025-12-10,INSTITUTE OF PHYSICS OF THE POLISH ACADEMY OF SCIENCES,Research & Academia,Poland,PL,North,"(54.352, 18.6466)","Job responsibilities: conducting research in the field of experimental quantum thermodynamics and superconducting nanodevices. The person will work as a scientific assistant employed at the International Center for the Coupling of Magnetism and Superconductivity with Topological Matter - MagTop of the Institute of Physics of the Polish Academy of Sciences and prepare a doctoral thesis in an external mode, attending lectures at the Warsaw-4-PhD Doctoral School. Requirements: - education: higher (including bachelor's) - required - foreign languages: English - spoken: B1 - intermediate, written: B1 - intermediate - required - other professions: Physicist, experience: 3 years - required - others: Requirements: - A master's degree in physics or a related discipline, such as materials engineering or electronics (or equivalent that allows starting doctoral studies in physics in the country of issuance) is required; - Responsibility for an individually defined project; - Interest in proposed research (please check our website https://magtop.ifpan.edu.pl/ and http://coolphongroup.ifpan.edu.pl if our research profile matches your scientific interests); - Good soft skills: the candidate should work in harmony with the rest of the group; - Good manual skills; - Experience in low-temperature electrical measurements (RF/microwaves) of nanostructures will be an additional asset; - Experience in simulating superconducting structures using the Ginzburg-Landau method will be an additional asset. Scientific discipline: Physics Specialty: Solid-state Physics, Nanotechnology, Superconductivity Experience: Beginner or 0-4 years (Post-graduate) Scientific profile according to EURAXESS (details): First Stage Researcher (R1) Employment mode: Initial employment for a fixed term of 24 months, including a 3-month probation period. Extension of employment until May 31, 2029 (end of the project duration) will depend on results and successful completion of the mid-term evaluation at the level of"
PL236,Underground mining operator,2025-12-03,MTM Mining Limited Liability Company,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Job responsibilities: Underground work at the KS Wieliczka workpoint, reconstruction of excavations, manual transportation of wood and extraction (underground miner, junior underground miner, unskilled worker). Requirements: - education: basic vocational - required - others: minimum 2 years of professional experience, underground work at the KS Wieliczka workpoint, reconstruction of excavations, manual transportation of wood and extraction. Application method: - directly to the employer - required documents: CV - languages for application: Polish Dedicated only to registered persons at the employment office: NO"
PL237,Underground mining operator,2025-12-01,TYSKIE MINING COMPANY LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Job Responsibilities: Work underground in the area of the mines in the Silesian Voivodeship: KWK Szczygłowice, Knurów. Contact the employer by phone. Applications should be submitted by email: tpg@onet.pl Requirements: - education: vocational secondary - required - others: Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for individuals registered with the employment office: NO"
PL238,Underground floor support,2025-12-01,TYSKIE MINING COMPANY LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Job Responsibilities: Work underground in the area of the mines in the Silesian Voivodeship: KWK Szczygłowice, Knurów. Contact the employer by phone. Applications should be submitted by email: tpg@onet.pl Requirements: - education: vocational secondary - required - others: Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for individuals registered with the employment office: NO"
PL239,Mechanical supervision personnel underground,2025-09-29,SPECIALIZED MINE CONSTRUCTION ENTERPRISE 'SERVICE' LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Job Responsibilities: Leading and organizing work, ensuring proper working conditions, performing work diligently Requirements: - education: general secondary - required - others: - work underground - OUG certificate, courses for supervisory staff Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for individuals registered with the employment office: NO"
PL240,Underground locksmith-mechanic,2025-09-29,SPECIALIZED MINE CONSTRUCTION ENTERPRISE 'SERVICE' LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)",Job Responsibilities: Mining and construction work underground Requirements: - education: vocational secondary - required - others: Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for individuals registered with the employment office: NO
PL241,SMG Operator underground,2025-09-29,SPECIALIZED MINE CONSTRUCTION ENTERPRISE 'SERVICE' LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)",Job Responsibilities: Mining and construction work Requirements: - education: vocational secondary - required - others: experience in underground work! completed operator course for underground vehicles Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for individuals registered with the employment office: NO
PL242,Underground electrical installer,2025-09-29,SPECIALIZED MINE CONSTRUCTION ENTERPRISE 'SERVICE' LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)",{'job_description': 'Job responsibilities: Mining and construction work Requirements: - education: vocational education - required - other: experience in the profession! required vocational qualifications in the specialty of electrician Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for persons registered with the employment office: NO'}
PL251,"Junior analyst of installations and energy media
(no. 2632)",2025-12-09,PROMAR Limited Liability Company,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","{'job_description': 'Job responsibilities: - analysis of heating, ventilation and air conditioning systems, renewable energy sources, - optimization of media consumption by remotely changing HVAC device settings, - identification and diagnostics of failures through data analysis available in the remote monitoring system, - creating reports, including optimization recommendations - creating and updating databases. We offer candidates who meet our expectations: - the opportunity to expand knowledge and gain experience, - work in a young and committed team, - the possibility of undertaking a paid internship during studies, - competitive salary and necessary work tools, Requirements: - education: higher (including bachelor\'s degree) - required - other: Requirements: - student or graduate of technical fields, e.g. Environmental Engineering, Renewable Energy Engineering, - knowledge of the operating principles of HVAC systems and renewable energy sources, - valid category B driving license, - willingness to make occasional trips within Poland, - analytical and logical thinking skills, - problem-solving skills, - good organization of work, - computer literacy with office and technical software. Preferred: knowledge of energy media tariffs (electricity, heat, gas), - experience in conducting optimization audits of energy media. Application method: - directly to the employer - required documents: Interested individuals are requested to send their CV to the email address: eksploatacja@promar.com.pl with the position name in the email subject: ............. Please include the following clause: ""I consent to the processing of my personal data contained in my application for purposes necessary for the recruitment processes (in accordance with the Act of August 29, 1997 on personal data protection, i.e. Journal of Laws of 2002, No. 101, item 926, as amended)."" - application languages: Polish Intended only for persons registered with the employment office: NO'}"
PL252,Technical Service Engineer,2025-01-15,District Labor Office,Other / Undefined,Poland,PL,South-East,"(42.5035, 27.4626)","{'job_description': ""Job responsibilities: Training foreign customers (product installation, commissioning, and maintenance, etc.), collecting customer requirements; Handling post-sales product inquiries and closing tickets, improving product quality Daily management of spare parts, such as providing good parts and collecting defective parts, etc. Collecting customer requirements, conveying them to the research and development department Remote identification of product and technical issues, and then providing appropriate advice and solutions; Ensuring high-quality technical customer service for all local business partners and end customers. Requirements: - education: higher (including bachelor's degree) - required - foreign languages: Chinese - spoken: C2 - fluent, written: C2 - fluent - required - other professions: Engineer of devices and systems of renewable energy - required Application method: - contact through the District Labor Office City Labor Office in Lublin Niecała 14 Lublin 20080 - required documents: referral - application languages: Polish Intended only for persons registered with the employment office: YES""}"
PL263,Photovoltaic installation assembler,2025-02-06,WZ SOLAR PARTNER LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","{'job_description': 'Job responsibilities: preparation of the construction site, assembly of structures Requirements: - education: no education or incomplete primary education - required - other: Requirements: beneficial to have permissions for backhoe-loaders and category B driving license, beneficial to know English or Slovak Application method: - directly to the employer - required documents: application documents - application languages: Polish Intended only for persons registered with the employment office: NO'}"
PL266,Warehouse Worker (Photovoltaics),2025-11-17,BAYWA R.E. SOLAR SYSTEMS LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","{'job_description': 'Job responsibilities: Proper and timely turnover of goods in the warehouse. Receipt of deliveries, storage, and issuing goods to customers. Quantity and quality control of issued and received goods. Securing the load during the storage process and for the transport of goods to the customer. Performing tasks based on the ERP system. Performing tasks in the area of warehouse management. Regular inventory of the warehouse. Cooperation with other departments of the company. Maintaining order and safety in the warehouse. Work from Monday to Friday, from 6 AM to 2 PM (later there will be two shifts). Requirements: - education: secondary vocational - required - other: permissions for operating forklifts II WJO + practice certified by UDT, experience in working in high storage warehouses, communication skills and teamwork, honesty and commitment, diligence, systematicity, and sense of responsibility for the work performed, openness to changes and willingness to continuously improve the workplace, computer skills. Preferred: knowledge of ERP class systems (knowledge of SAP or AP+), experience in working with WMS software, communicative knowledge of English. Application method: - directly to the employer - required documents: - - application languages: Polish Intended only for persons registered with the employment office: NO'}"
PL268,Forming machine - ceramic product cleaner,2025-12-09,Artistic Ceramics Artistic Handicraft Cooperative,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Job Description: Manual production of raw semi-finished products on semi-automatic molding machines, manual cleaning of sharp edges of the semi-finished product (work in contact with water) according to the procedural instructions. Employment contract for a trial period, followed by a fixed term contract. The employer provides comprehensive training for the profession. Requirements: - education: none or incomplete primary - required - others: Education is not important, manual skills, commitment, availability. The employer provides comprehensive training for the profession. Application method: - directly to the employer - required documents: Contact with the employer in person until 2 PM, or via email: poczta@ceramika-artystyczna.pl; You should send or bring your CV with you. - languages for application: Polish Intended only for registered individuals at the labor office: NO"
PL274,Assistant photovoltaic panel installer (workstation equipment upgrade),2025-11-25,District Labor Office,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Job Description: Assistance in the installation of photovoltaic panels, panels will be mounted only on land with a construction frame. Assistance in chiseling grooves in concrete, punching holes in ceilings, i.e. preparing the supporting structure for the panels. Requirements: - education: primary - required - others: Education level and field: minimum primary, Professional experience: not required, The employer will train for the job, Qualifications: none. Working days and hours: Monday to Friday, from 07:00 to 15:00. Application method: - contact through the District Labor Office District Labor Office in Luban Lwówecka 10 Lubań 59-800 - required documents: Referral to work. - languages for application: Polish Intended only for registered individuals at the labor office: YES"
PL275,Renewable energy and building installation assembler,2025-01-31,WATERM Artur Wiertel,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Job Description: Installation of devices and execution of installations for energy production from various renewable sources: solar energy, water, geothermal energy. Installation of gas, hydraulic, ventilation systems. Possibility of training. Requirements: - education: vocational basic - required - skills: category B driving license - required - others: - possibility of training Application method: - directly to the employer - required documents: CV - languages for application: Polish Intended only for registered individuals at the labor office: NO"
PL276,Electrician fitter R122/2388-1134/25,2025-09-29,"ekoryniec s.c. Marzena, Dariusz Ryniec",Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Job Description: Installation of photovoltaic panels Requirements: - education: vocational basic, type: electrical - desired - other professions: Electrician* - desired; Installer of renewable energy devices - desired - others: electrical education or professional experience, work on delegation Application method: - directly to the employer - required documents: CV - languages for application: Polish Intended only for registered individuals at the labor office: NO"
PL277,Renewable energy equipment assembler,2025-07-28,District Labor Office,Other / Undefined,Poland,PL,Mazowieckie,"(52.2297, 21.0122)","Job Description: Installation of renewable energy devices, operation of a mini-excavator Requirements: - education: vocational basic - required; primary - required - others: qualifications for a mini-excavator, professional experience preferred Application method: - contact through the District Labor Office District Labor Office in Łowicz Stanisława Stanisławskiego 28 Łowicz 99400 - required documents: CV + referral - languages for application: Polish Intended only for registered individuals at the labor office: YES"
PL278,Installer/Service technician for heat pumps,2025-11-04,SCANDINAVIAN CONSULTING LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)","Job responsibilities: Preparing, assembling devices and systems according to documentation; Controlling correctness of assembly and operation of the system after each stage of implementation; Programming and configuring installed control devices in the installation; Starting up and testing the complete installation, performing work related to the operation of devices (inspections, maintenance, adjustments, and repairs); Handing over the installation for use along with instructions; Organizing the workplace in accordance with health and safety regulations, fire protection, environmental protection, and ergonomic requirements. Requirements: - Education: vocational secondary - necessary - Skills: willingness to learn - necessary; very good organization of work and systematicity, independence, assertiveness, willingness to improve skills and raise qualifications - necessary; reading electrical diagrams - necessary; physical fitness - necessary - others: [Other]: Courses and training are welcome. Application method: - directly to the employer - required documents: C.V. - application languages: Polish Intended only for registered job seekers: NO"
PL279,energy equipment assembler,2025-05-22,Enrem-Połaniec Sp. z o.o.,Other / Undefined,Poland,PL,Mazowieckie,"(52.2297, 21.0122)","Job responsibilities: Assembly and repair work such as: repairs of production equipment and machines, sectional replacement of pipes and valves. Adherence to quality and safety standards and requirements. Requirements: Experience in the profession. Availability. Willingness for long-term cooperation. We offer: ·         Stable employment conditions based on a contract of employment, ·         Training and onboarding regarding the performed duties, ·         Possibility of development and raising qualifications. Requirements: - Education: vocational secondary - necessary - Skills: accuracy, meticulousness - necessary; good organization of work - necessary; reading technical drawings - necessary - others: Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for registered job seekers: NO"
PL280,Electrical fitter for lifting devices (freight and passenger elevators),2025-08-27,Electromechanical Plant Marian Młynarczyk,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Job responsibilities: Assisting the elevator technician, assisting elevator installers. Requirements: - Education: vocational secondary - necessary - Skills: reading electrical diagrams - necessary; willingness to learn the profession - necessary; category B driving license * - necessary - other jobs: Assistant electrical installer - necessary - others: [Other]: preferred graduates of technical schools specializing in electrical engineering/electronics, good health, good eyesight, no contraindications allowing work at heights above 3 m and driving passenger car category B. Application method: - directly to the employer - required documents: No data. - application languages: Polish Intended only for registered job seekers: NO"
PL298,Civil Defense Inspector,2025-12-12,City Office of Gostynin,Other / Undefined,Poland,PL,North,"(54.352, 18.6466)","Job responsibilities: 1) performing tasks related to civil defense, national defense, population protection, and crisis management in accordance with applicable regulations; 2) conducting matters arising from the Act on the Defense of the Fatherland and the Act on Population Protection, particularly: a) cooperation with the Military Recruitment Center, b) participation in the organization and conduct of military qualification, c) preparation and updating of planning documentation related to defense; 3) executing tasks related to personal and material benefits for defense, including analyzing applications, conducting proceedings, and preparing draft decisions; 4) developing, updating, and maintaining documentation concerning civil defense, population protection, crisis management, and Permanent Duty, Requirements: - Education: higher education (including bachelor's) - necessary - Skills: teamwork - necessary; proficient computer skills with internet handling - necessary; very good organization of work, communicativeness, ability to work in a team - necessary - others: [Skill 2]: ability to maintain confidentiality and adhere to information security principles, willingness to continuously raise qualifications [Skill 1]: responsibility and reliability, analytical thinking, independence and initiative, communicativeness, meticulousness, and accuracy, [Other]: at least 5 years of work experience. Preferred experience includes working in public administration and practice in executing tasks in the field of defense, civil defense, population protection, crisis management, military qualification, personal, and material benefits for defense, as well as cooperation with military authorities and fire protection units. Application method: - directly to the employer - required documents: According to the announced recruitment for the vacant position - application languages: Polish Intended only for registered job seekers: NO"
PL299,"Junior inspector for civil protection, civil defense, and defense matters",2025-12-05,Municipal Office of Lidzbark Warmiński,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Job responsibilities: Performing tasks assigned to the mayor related to population protection, public utility facilities, and cultural goods - in situations of threat and during wartime. Performing tasks related to defense matters assigned to municipal authorities, particularly; developing documentation for courier actions, permanent duty, imposing personal and material benefits for the defense of the Republic of Poland, organizing control of the execution of defense tasks. Organizing and conducting courier actions in the Municipality at the request of authorized bodies. Developing and continuously updating the Municipal Crisis Management Plan. Planning, coordinating actions, and servicing the Municipal Crisis Management Team, collaborating in this regard with departments and independent positions in the Office and taking action to ensure the functioning of civil defense in the Municipality. Cooperating with crisis management centers of administration, institutions implementing constant environmental monitoring, early warning systems, and alerting the population. Planning and supplying civil defense formations with equipment and materials. Organizing training for civil defense formations, the population, employees of the Office, and organizational units of the Municipality, popularizing civil defense. Handling matters related to military qualification. Conducting all matters regarding the Act on the Defense of the Fatherland, for which the Mayor is responsible. Supervising the storage and processing of classified materials. Performing other tasks assigned by the supervisor. Requirements: - Education: higher education (including bachelor's) - necessary - others: 1. Essential requirements: 1) Polish citizenship; 2) full legal capacity and enjoyment of public rights; 3) higher education; 4) at least 5 years of work experience 5) impeccable reputation; 6) health condition allowing employment in the position; 7) no criminal record for intentional offenses prosecuted by public indictment or intentional criminal acts."
PL301,SPECIALIST FOR TECHNICAL INFRASTRUCTURE,2025-12-16,Spatial Planning Office of the City of Gdynia,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Job responsibilities: developing design concepts in the field of technical infrastructure, in accordance with legal regulations, ensuring author's supervision of the ongoing development; agreeing on design solutions from a substantive perspective and in terms of compliance with established procedures; applying the latest and most appropriate design solutions in the ongoing development; participating and presenting the developed topic at the Office meetings; performing assigned tasks related to the preparation, approval, and implementation of local plans and other planning studies concerning technical infrastructure solutions; maintaining an organized collection of information and data about the City's technical infrastructure; archiving data documents; participating in inventories and field work Requirements: - education: higher (including bachelor's degree) - essential - skills: knowledge of MS OFFICE package - essential; good computer skills (OFFICE-WORD, EXCEL, OUTLOOK), internet browser and office equipment, good time management skills, creativity and independence, determination to achieve goals, resilience to stress, communication skills, ease of establishing contacts, correctness of expression, good diction, ability to conduct multimedia presentations, willingness to acquire knowledge, diligence, commitment to duties, high personal culture, ability to work in a team - essential - others: - good knowledge of ArcGIS program - minimum 4 years of professional experience in developing projects in the field of technical infrastructure - for specialists; minimum 5 years of professional experience in developing projects in the field of technical infrastructure - for senior and chief specialists. - Essential requirements: Polish citizenship; full legal capacity and enjoyment of full public rights; no conviction by a final court judgment for an intentional crime prosecuted by public accusation or intentional offense."
PL303,designer in the sanitary industry (water-sewage and gas),2025-12-11,"GAZ-KULESZA S.C. Henryk KULESZA, DARIUSZ KULESZA, RADOSŁAW KULESZA, EWELINA PONIATOWSKA",Other / Undefined,Poland,PL,South-East,"(42.5035, 27.4626)",Job responsibilities: - projects - sanitary industry - handling tenders Requirements: - education: higher (including bachelor's degree) - essential - others: - higher education in environmental engineering - design qualifications - AutoCad proficiency Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for persons registered with the employment office: NO
PL304,construction manager - specialization in sanitary installations,2025-12-10,Sanitary Installation and Earthworks Company 'WODREX' Leszek Jaworski,Other / Undefined,Poland,PL,South-East,"(42.5035, 27.4626)","Job responsibilities: - supervision of the implementation of sanitary works - coordination of the work of executive teams - maintaining construction documentation Requirements: - education: higher (including bachelor's degree), type: construction - essential - others: higher education in construction/environmental engineering, construction qualifications in the specialization of sanitary installations, category B driving license Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for persons registered with the employment office: NO"
PL306,Construction Engineer - sanitary installations,2025-10-03,INSTALL LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Job responsibilities: Collaboration with teams executing a given construction project. Leading a team of installers. Preparing measurements, coordinating installation work. Work throughout Poland (accommodation, travel, meals - covered by the employer). Requirements: - education: higher (including bachelor's degree) - essential - others: higher education, required industry experience or related to the specified position, category B driving license, ability to read projects, ability to manage people’s work Application method: - directly to the employer - required documents: CV to the employer's email address: mosys@installc.eu or arrange for a phone conversation during hours: 8.00-15.00 - application languages: Polish Intended only for persons registered with the employment office: NO"
PL307,Designer/Assistant Designer of Sanitary Installations,2025-10-28,'DINO POLSKA' JOINT STOCK COMPANY,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)","Job responsibilities: Participation in the preparation of project documentation, creating drawings in CAD software, supervising the approval process. Requirements: - education: higher (including bachelor's degree) - essential - skills: responsibility - essential; engagement - essential; COMMUNICATIVENESS - essential - others: Higher education in a relevant field. Good knowledge of AutoCad. Experience is welcome. Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for persons registered with the employment office: NO"
PL326,Production worker - carpentry work,2025-12-12,District Labor Office,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Job responsibilities: General production work - assistance to a carpenter Requirements: - education: basic vocational - required - others: Application method: - contact through the County Employment Office County Employment Office in Zlotoryja al. Mila 18 Zlotoryja 59500 - required documents: basic vocational education, disability assessment - application languages: Polish Intended only for registered job seekers: NO"
PL327,mechanic assistant,2025-12-08,District Labor Office,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)","Job responsibilities: Auxiliary work in the car workshop, maintenance, technical support under the supervision of a mechanic. Work system and schedule: single shift from 7 AM to 3 PM. Workplace address: ul. Gdańska 1; 73-110 Stargard. Requirements: - others: Application method: - contact through the County Employment Office County Employment Office in Stargard I Brygady 35 Stargard 73110 - required documents: ID card This job offer is aimed at unemployed persons registered with the Employment Office (intervention work). Candidates meeting the requirements are requested to report to their job advisor between 8 AM and 2 PM to obtain a referral to work - application languages: Polish Intended only for registered job seekers: YES"
PL328,Carpenter's assistant,2025-10-29,CARPENTRY SERVICES - ARTUR ZAMBRZYCKI,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)",Job responsibilities: Assistance in the production and assembly of furniture. Requirements: - education: primary - required - skills: work experience in furniture production is an advantage - required - others: Application method: - directly to the employer - required documents: CV - application languages: Polish Intended only for registered job seekers: NO
PL329,Carpenter's assistant,2025-12-01,SARTO Rafał Jurkiewicz,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)",Job responsibilities: general carpentry work Requirements: - education: lack of or incomplete primary - required - others: work experience is an advantage; possible employment of a person without experience - the employer organizes training for the profession; Application method: - directly to the employer - required documents: CV; work hours between 06:00 AM - 02:00 PM and 02:00 PM - 10:00 PM and possible Saturdays from 06:00 AM - 01:00 PM; - application languages: Polish Intended only for registered job seekers: NO
PL330,Industrial Design Designer - offer within the framework of Intervention Works (PUP Legionowo),2025-12-15,District Labor Office,Other / Undefined,Poland,PL,North,"(54.352, 18.6466)","Job responsibilities: Work at the computer, creating simple projects according to client orders. Requirements: - education: higher (including bachelor's degree) - required - skills: AutoCad program - required - others: Application method: - contact through the County Employment Office County Employment Office in Legionowo Gen.Wladyslawa Sikorskiego 11 Legionowo 05119 - required documents: Referral - application languages: Polish Intended only for registered job seekers: YES"
